commune_code,commune_libelle,quartier,region,departement,zone,nb_enfants_0_4,nb_enfants_5_15,nb_adultes_H,nb_adultes_F,taille_menage,statut_occupation,type_habitat,proxy_niveau_vie,proxy_niveau_vie_label,repondant_sexe,repondant_age,repondant_statut,repondant_est_cm,cm_sexe,cm_age,cm_tranche_age,cm_type_enseignement,cm_niveau_instruction,cm_alpha_francais,cm_alpha_anglais,cm_alpha_arabe,cm_alpha_lng_nationale,cm_alpha_autre_etrangere,cm_est_alphabetise,cm_situation_matrimoniale,cm_statut_emploi,cm_secteur_emploi,cm_revenu,src__v1,src__v2,src__v3,src__v4,src__v5,src__v6,src__v7,sources_liste,nb_sources,nat__v8,nat__v9,nat__v10,nat__v11,nat__v12,nat__v13,nat__v14,nat__v15,nat__v16,nat__v17,natures_liste,nb_natures,mode_stockage,stockage_couvert,place_stockage,capacite_stockage_suffisante,tri_avant_evacuation,revente_dechets,types_revendus_liste,raison_non_revente,proportion_traitee,traitement_enfouissement,traitement_incineration,traitement_recyclage,traitement_compostage,au_moins_un_traitement,responsable_evacuation,acces_benne_tasseuse,benne_usage_regulier,distance_point_collecte,benne_point_nettoyage,benne_heure_convient,frequence_benne,satisfaction_benne,service_alternatif_type,service_alternatif_raison,a_service_alternatif,service_evacuation_payant,montant_evacuation_tranche,frequence_paiement,montant_mensuel_evacuation_fcfa,duree_quartier,existence_bacs_quartier,satisfaction_bacs,raison_insatisfaction_bacs,corbeilles_rue_presentes,satisfaction_emplacements_corbeilles,satisfaction_qualite_corbeilles,acces_depotoire_normalise,dep_sauvages_rue_freq,eaux_usees_rue_freq,depots_sauvages_observes,dernier_depot_sauvage,contact_UCG_pour_depot,satisfaction_reaction_UCG,nuisible__v23,nuisible__v24,nuisible__v25,nuisible__v26,nuisible__v27,nuisible__v28,nuisible__v29,nuisibles_liste,nb_nuisibles,service_balayage_rues,satisfaction_balayage,set_setal,place_publique,gestionnaire_place_publique,salubrite_place_publique,marche_present,gestionnaire_marche,gestion_dechets_marche,connait_UCG,campagne_sensibilisation,organisateur_campagne,satisfait_campagne,suggestions_amelioration,maladie__v30,maladie__v31,maladie__v32,maladie__v33,maladie__v34,maladie__v35,maladie__v36,maladie__v37,maladie__v38,maladies_liste,nb_maladies,aucune_maladie,nb_types_maladies_menage,maladie_liee_dechets
50,Yeumbeul Nord,Bamba diallo,Dakar,Pikine,Région de Dakar (urbain),1,1,2,2,6.0,Locataire,Maison basse,1,Moyen-bas,Femme,40.0,Chef de ménage,Oui,Femme,40.0,35-44 ans,École coranique,,Non,Non,Non,Non,Non,Non,,,,,1,0,0,0,0,0,0,Consommation alimentaire / Cuisine,1,1,0,0,0,0,0,0,0,0,0,Plastiques,1,Seau / Bassine,Oui,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,La totalité,Non,Non,Non,Non,Non,,,,,,,,,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Bon / Satisfait,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Non,,,Rien,0,0,0,0,0,1,0,0,0,Nausées ou vomissements,1,0,1,Oui
50,Yeumbeul Nord,Ibrahima Fall,Dakar,Pikine,Région de Dakar (urbain),2,0,4,1,7.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,28.0,Fils ou Fille,Non,Femme,69.0,60 ans et plus,École française,Primaire,Oui,Non,Non,Non,Non,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / Cuisine,1,1,0,0,0,0,0,1,0,0,0,Plastiques | Métal,2,Poubelle spécialisée,Oui,Dans la parcelle,Non,Oui,Non,,N'en a pas connaissance,Une partie,Non,Non,Non,Non,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Oui, très souvent","Non, jamais",,,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Oui,Bon / Satisfait,Oui,Non,,,Oui,Association du quartier,Mauvais / Pas satisfait,Non,Non,,,,1,1,0,0,1,0,0,0,0,Fièvre | Asthme | Toux,3,0,3,Oui
50,Yeumbeul Nord,Yeumbel nord,Dakar,Pikine,Région de Dakar (urbain),3,1,3,2,9.0,Locataire,Maison en étage,1,Moyen-bas,Femme,57.0,Chef de ménage,Oui,Femme,57.0,45-59 ans,École française,Primaire,Non,Non,Non,Non,Non,Non,,,,,1,0,0,0,0,0,0,Consommation alimentaire / Cuisine,1,1,0,0,1,0,0,0,0,0,0,Plastiques | Vêtements / Tissus,2,Seau / Bassine,Non,Dans la parcelle,Oui,Non,Non,,Revenus faibles,Une partie,Oui — une partie,Non,Non,Non,Oui,Chef de ménage,Oui,Oui,Acceptable,Non,Oui,Pas régulière,Mauvais,,,Non,,,,0.0,1 mois et plus,Ne sait pas,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Non, jamais",,,,1,0,0,0,1,0,0,Moustiques | Vers,2,Non,,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Non,Oui,Service d'hygiène,Oui,,1,1,0,0,0,0,0,0,0,Fièvre | Asthme,2,0,2,Oui
50,Yeumbeul Nord,Yeumbeul Nord,Dakar,Pikine,Région de Dakar (urbain),2,5,6,7,20.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,33.0,Fils ou Fille,Non,Homme,60.0,60 ans et plus,École coranique,,Non,Non,Oui,Non,Non,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / Cuisine,1,1,1,0,0,0,0,0,0,0,0,Plastiques | Papier / Carton,2,Poubelle spécialisée,Non,"Dans la rue, près de la maison",Oui,Oui,Non,,N'en a pas connaissance,Une partie,Non,Non,Non,Non,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Oui,Régulière,Très bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Non,,Oui,Non,,,Non,,,Non,Non,,,,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
14,Diamaguène / Sicap M'Bao,Diamagueune quartier samba ndiaye,Dakar,Pikine,Région de Dakar (urbain),3,3,1,0,7.0,Propriétaire,Maison en étage,2,Moyen-haut,Femme,58.0,Chef de ménage,Oui,Femme,58.0,45-59 ans,École coranique,,Non,Non,Non,Non,Non,Non,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Seau / Bassine,Oui,Autre,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Oui,Mauvais / Pas satisfait,Mauvais / Pas satisfait,Oui,"Non, jamais","Oui, rarement","Non, jamais",,,,0,0,0,0,0,0,1,Autre,1,Non,,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Oui,Non,,,Faire des canaux pour que les bennes passent pendant l'hivernage,0,0,0,0,0,0,1,0,0,Démangeaisons,1,0,1,Oui
14,Diamaguène / Sicap M'Bao,Daron salam,Dakar,Pikine,Région de Dakar (urbain),1,0,0,2,3.0,Locataire,Maison basse,1,Moyen-bas,Femme,41.0,Chef de ménage,Oui,Femme,41.0,35-44 ans,Aucun,,Non,Non,Non,Non,Non,Non,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Poubelle spécialisée,Oui,Dans la cuisine,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Oui,Régulière,Très bon,,,Non,,,,0.0,1 mois et plus,Non,,,Oui,Bon / Satisfait,Bon / Satisfait,Oui,"Oui, très souvent","Oui, très souvent","Non, jamais",,,,0,0,0,0,0,0,1,Autre,1,Non,,Non,Non,,,Oui,UCG,Bon / Satisfait,Non,Non,,,Multiplier les voitures et entrer dans les coins les plus reculés,1,1,0,0,0,0,0,0,0,Fièvre | Asthme,2,0,2,Oui
14,Diamaguène / Sicap M'Bao,Daron salam,Dakar,Pikine,Région de Dakar (urbain),1,4,7,1,13.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,45.0,Femme ou Mari,Non,Homme,61.0,60 ans et plus,École coranique,,Non,Non,Oui,Non,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,0,0,0,0,0,0,0,0,0,Plastiques,1,Poubelle spécialisée,Non,"Dans la rue, près de la maison",Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Oui,Régulière,Très bon,,,Non,,,,0.0,1 mois et plus,Non,,,Oui,Bon / Satisfait,Bon / Satisfait,Oui,"Oui, rarement","Oui, très souvent","Non, jamais",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Oui,Non,,,Non,,,Non,Non,,,Prendre les poubelles et les verser si les membres du ménages ne sont pas présent,0,0,1,0,0,0,1,0,0,Rhume | Démangeaisons,2,0,2,Oui
14,Diamaguène / Sicap M'Bao,Darou rahmane,Dakar,Pikine,Région de Dakar (urbain),2,2,4,3,11.0,Propriétaire,Maison en étage,2,Moyen-haut,Homme,28.0,Chef de ménage,Oui,Homme,28.0,25-34 ans,École française,Secondaire,Oui,Oui,Non,Non,Non,Oui,,,,,1,1,1,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage,3,1,1,0,0,0,0,0,0,0,0,Plastiques | Papier / Carton,2,Poubelle spécialisée,Oui,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Oui,Bon / Satisfait,Bon / Satisfait,Oui,"Oui, très souvent","Oui, très souvent","Non, jamais",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Oui,Non,,,Non,,,Oui,Non,,,Donner aux jeunes des matériels pour qu'ils puissent gérer les ordures dans leur quartier,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non
14,Diamaguène / Sicap M'Bao,Sicap mbao,Dakar,Pikine,Région de Dakar (urbain),0,1,3,2,6.0,Locataire,Maison basse,1,Moyen-bas,Femme,49.0,Femme ou Mari,Non,Homme,58.0,45-59 ans,École française,Secondaire,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,1,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage,3,1,1,0,0,0,0,0,0,0,0,Plastiques | Papier / Carton,2,Fût,Oui,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Éloignée,Oui,Oui,Régulière,Mauvais,,,Non,,,,0.0,1 mois et plus,Non,,,Oui,Bon / Satisfait,Très bon / Très satisfait,Oui,"Non, jamais","Non, jamais","Non, jamais",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Non,Oui,NSP,Bon / Satisfait,Non,,,Non,Non,,,Venir régulièrement mairie doit choisir des personnes qui gérer les ordures,0,1,0,0,0,0,0,0,0,Asthme,1,0,1,Oui
8,Jaxaay / Parcelles / Niakoul Rap,Parcelle unité 9,Dakar,Pikine,Région de Dakar (urbain),2,0,5,2,9.0,Locataire,Maison en étage,2,Moyen-haut,Femme,30.0,Frère ou Sœur,Non,Homme,,,École française,Supérieur,Oui,Ne sait pas,Ne sait pas,Ne sait pas,Ne sait pas,Oui,,,,,1,0,0,0,0,0,1,Consommation alimentaire / Cuisine | Autre source,2,0,1,1,0,0,0,0,0,1,0,Papier / Carton | Restes d'aliments | Médicaments,3,Poubelle spécialisée,Oui,Autre,Non,Non,Non,,N'en a pas connaissance,Une partie,Non,Non,Non,Non,Non,,Non,,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Entre 1 001 et 2 000 FCFA,Par mois,1500.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, rarement","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,0,0,0,0,Moustiques | Mouches | Cafards,3,Non,,Non,Non,,,Non,,,Non,Non,,,Mettre des poubelles,1,0,1,0,1,1,0,0,0,Fièvre | Rhume | Toux | Nausées ou vomissements,4,0,4,Oui
8,Jaxaay / Parcelles / Niakoul Rap,JAXAAY PARCELLE,Dakar,Pikine,Région de Dakar (urbain),0,2,4,2,8.0,Propriétaire,Maison en étage,2,Moyen-haut,Femme,36.0,Femme ou Mari,Non,Homme,40.0,35-44 ans,École française,Supérieur,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,1,1,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus | Déchets électroménagers | Métal,6,Sac,Oui,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Femme de ménage,Oui,Oui,Proche,Oui,Non,Pas régulière,Très mauvais,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, rarement","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,1,1,0,0,Moustiques | Mouches | Cafards | Souris | Vers,5,Oui,Bon / Satisfait,Non,Non,,,Non,,,Oui,Non,,,"SENSIBILISATION, REGULARISER LES BENNES",1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non
8,Jaxaay / Parcelles / Niakoul Rap,Parcelle unité 9,Dakar,Pikine,Région de Dakar (urbain),1,4,2,1,8.0,Propriétaire,Maison en étage,2,Moyen-haut,Femme,37.0,Femme ou Mari,Non,Homme,43.0,35-44 ans,École française,Secondaire,Oui,Ne sait pas,Ne sait pas,Ne sait pas,Ne sait pas,Oui,,,,,1,1,0,0,0,1,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Commerce / activités de production,3,1,1,0,0,0,0,0,0,0,0,Plastiques | Papier / Carton,2,Seau / Bassine,Non,"Dans la rue, près de la maison",Non,Non,Non,,N'en a pas connaissance,La totalité,Non,Oui — la totalité,,,Oui,,,,,,,,,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Oui, rarement","Oui, fréquemment",2 à 7 jours,Non,,1,1,1,0,0,0,0,Moustiques | Mouches | Cafards,3,Non,,Non,Non,,,Non,,,Oui,Non,,,Ne le connaît pas,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
8,Jaxaay / Parcelles / Niakoul Rap,JAXAAY PARCELLE,Dakar,Pikine,Région de Dakar (urbain),0,0,3,0,3.0,Propriétaire,Maison en étage,2,Moyen-haut,Homme,37.0,Frère ou Sœur,Non,Homme,66.0,60 ans et plus,École coranique,,Non,Non,Oui,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,1,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets électroménagers | Métal,5,Seau / Bassine,Oui,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre masculin de plus de 12 ans,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,0,1,0,0,Moustiques | Mouches | Cafards | Vers,4,Non,,Non,Non,,,Non,,,Oui,Non,,,PAS D'ORIENTATIONS,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
8,Jaxaay / Parcelles / Niakoul Rap,PARCELLE UNITE 4,Dakar,Pikine,Région de Dakar (urbain),1,2,1,3,7.0,Locataire,Maison en étage,1,Moyen-bas,Femme,20.0,Autre parent,Non,Homme,,,École arabe,Ne sait pas,Non,Non,Oui,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,1,1,1,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets électroménagers | Déchets verts | Métal | Excréments d'animaux,7,Seau / Bassine,Non,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de 12 ans ou moins,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,1,1,0,0,Moustiques | Mouches | Cafards | Souris | Vers,5,Oui,Bon / Satisfait,Non,Non,,,Non,,,Oui,Non,,,PAS d'ORIENTATION,0,0,0,0,1,0,0,0,0,Toux,1,0,1,Oui
8,Jaxaay / Parcelles / Niakoul Rap,Parcelle unité 9,Dakar,Pikine,Région de Dakar (urbain),0,1,5,2,8.0,Locataire,Maison en étage,2,Moyen-haut,Homme,55.0,Chef de ménage,Oui,Homme,55.0,45-59 ans,École française,Supérieur,Oui,Non,Oui,Non,Non,Oui,,,,,1,1,0,1,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Animaux domestiques,3,1,1,0,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Excréments d'animaux,3,Sac,Non,"Dans la rue, près de la maison",Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,,Non,,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Entre 1 001 et 2 000 FCFA,Par mois,1500.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,1,0,0,0,Moustiques | Mouches | Cafards | Souris,4,Non,,Non,Non,,,Non,,,Oui,Non,,,Venir dans les zones reculées,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
8,Jaxaay / Parcelles / Niakoul Rap,PARCELLE UNITE 4,Dakar,Pikine,Région de Dakar (urbain),3,0,1,1,5.0,Locataire,Maison en étage,2,Moyen-haut,Femme,39.0,Femme ou Mari,Non,Homme,44.0,35-44 ans,École française,Secondaire,Oui,Oui,Non,Oui,Non,Oui,,,,,1,1,0,0,0,1,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Commerce / activités de production,3,1,1,1,0,0,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Métal,4,Autre,Non,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,,Non,,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Entre 1 001 et 2 000 FCFA,Par mois,1500.0,Moins d'un mois,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,0,0,0,0,Moustiques | Mouches | Cafards,3,Non,,Non,Non,,,Non,,,Non,Non,,,REGULARISER LA VENU DU CHARETIER,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
8,Jaxaay / Parcelles / Niakoul Rap,Parcelle unité 9,Dakar,Pikine,Région de Dakar (urbain),1,2,1,1,5.0,Propriétaire,Maison en étage,3,Élevé,Femme,33.0,Chef de ménage,Oui,Femme,33.0,25-34 ans,École arabe,Ne sait pas,Non,Non,Non,Non,Non,Non,,,,,1,1,0,0,0,0,1,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Autre source,3,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Seau / Bassine,Non,"Dans la rue, près de la maison",Non,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,,Non,,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Entre 1 001 et 2 000 FCFA,Par mois,1500.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,1,1,0,0,Moustiques | Mouches | Cafards | Souris | Vers,5,Non,,Non,Non,,,Non,,,Non,Non,,,Ne sait pas,1,0,1,0,0,0,0,0,0,Fièvre | Rhume,2,0,2,Non
8,Jaxaay / Parcelles / Niakoul Rap,UNITE 4 PARCELLE,Dakar,Pikine,Région de Dakar (urbain),0,0,1,2,3.0,Propriétaire,Maison en étage,3,Élevé,Femme,58.0,Femme ou Mari,Non,Femme,58.0,45-59 ans,École française,Secondaire,Oui,Oui,Non,Non,Oui,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,0,1,0,1,0,1,0,0,0,Plastiques | Restes d'aliments | Déchets électroménagers | Métal,4,Poubelle spécialisée,Oui,Dans la parcelle,Oui,Non,Oui,Ferraille,,Aucune partie,,,,,Non,,Oui,Non,,,,,,Charrettes / brouettes / pousse-pousse,Plus accessible,Oui,Oui,Entre 1 001 et 2 000 FCFA,Par mois,1500.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,0,1,0,0,Moustiques | Mouches | Cafards | Vers,4,Oui,Bon / Satisfait,Non,Non,,,Non,,,Non,Non,,,"SERVICE DE BALAYAGE,ORGANISER DES SET SETAL, ELIMINER LES FOSSES SCEPTIQUES",0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
8,Jaxaay / Parcelles / Niakoul Rap,CONACHAP II,Dakar,Pikine,Région de Dakar (urbain),2,4,1,1,8.0,Locataire,Maison basse,1,Moyen-bas,Homme,46.0,Chef de ménage,Oui,Homme,46.0,45-59 ans,École française,Supérieur,Oui,Oui,Non,Non,Non,Oui,,,,,1,1,1,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage | Entretien du logement,4,1,1,1,0,1,1,1,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets électroménagers | Déchets verts | Métal | Excréments d'animaux,7,Poubelle spécialisée,Oui,Dans la cuisine,Oui,Non,Oui,Verre | Ferraille | Plastique,,Une partie,Non,Non,Non,Non,Non,Conjoint du CM,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Oui, rarement","Non, jamais",,,,0,0,0,0,0,0,1,Autre,1,Non,,Oui,Oui,Association du quartier,Bon / Satisfait,Non,,,Non,Non,,,RÉGULARISER L' HORAIRE DE PASSAGE DES BENNES,0,0,1,0,1,0,0,0,1,Rhume | Toux | Autre maladie,3,0,3,Oui
8,Jaxaay / Parcelles / Niakoul Rap,PÉNITENCE,Dakar,Pikine,Région de Dakar (urbain),3,4,1,2,10.0,Locataire,Appartement,1,Moyen-bas,Femme,16.0,Fils ou Fille,Non,Homme,,,École française,Ne sait pas,Oui,Oui,Oui,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,0,1,1,0,0,1,0,0,0,Plastiques | Restes d'aliments | Vêtements / Tissus | Métal,4,Poubelle spécialisée,Oui,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Femme de ménage,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,1,Autre,1,Oui,Bon / Satisfait,Oui,Oui,Association du quartier,Bon / Satisfait,Non,,,Oui,Non,,,RIEN A DIRE,0,1,0,0,0,0,0,0,1,Asthme | Autre maladie,2,0,2,Oui
8,Jaxaay / Parcelles / Niakoul Rap,Parcelle unité 9,Dakar,Pikine,Région de Dakar (urbain),2,2,2,2,8.0,Propriétaire,Maison en étage,3,Élevé,Femme,17.0,Frère ou Sœur,Non,Homme,43.0,35-44 ans,École française,Ne sait pas,Oui,Ne sait pas,Oui,Ne sait pas,Ne sait pas,Oui,,,,,1,1,0,1,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Animaux domestiques,3,1,1,0,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Excréments d'animaux,3,Seau / Bassine,Oui,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,,Non,,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Entre 1 001 et 2 000 FCFA,Par mois,1500.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,0,1,0,0,0,Moustiques | Mouches | Souris,3,Non,,Non,Non,,,Non,,,Non,Non,,,Ne sait pas,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
8,Jaxaay / Parcelles / Niakoul Rap,KEUR MASSAR UNITÉ 9,Dakar,Pikine,Région de Dakar (urbain),1,0,1,1,3.0,Locataire,Appartement,2,Moyen-haut,Femme,30.0,Femme ou Mari,Non,Homme,43.0,35-44 ans,École française,Supérieur,Oui,Oui,Non,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,0,1,1,1,1,0,1,0,1,0,Papier / Carton | Restes d'aliments | Vêtements / Tissus | Déchets électroménagers | Métal | Médicaments,6,Poubelle spécialisée,Oui,Dans la parcelle,Non,Oui,Non,,N'en a pas connaissance,Une partie,Oui — une partie,Oui — une partie,Oui — une partie,Oui — une partie,Oui,,Non,,,,,,,Charrettes / brouettes / pousse-pousse,Plus disponible,Oui,Oui,Plus de 2 000 FCFA,Par mois,2500.0,1 mois et plus,Non,,,Oui,Très mauvais / Pas du tout satisfait,Très mauvais / Pas du tout satisfait,Oui,"Oui, très souvent","Non, jamais","Oui, fréquemment",2 à 7 jours,Non,,1,1,1,1,1,1,0,Moustiques | Mouches | Cafards | Souris | Vers | Rats,6,Non,,Oui,Non,,,Non,,,Non,Non,,,AVOIR UN CAMION QUI RÉCUPÈRE LES ORDURES MÉNAGÈRES ET UN ENDROIT PUBLIC POUR QU'ON AILLE JOUR ET AUSSI AVOIR UN MARCHÉ PROCHE DU QUARTIER,0,0,0,0,0,1,0,0,0,Nausées ou vomissements,1,0,1,Oui
